subject_id,condition,channel,band,lowcut,highcut,correlation_direct,pvalue_direct,correlation_max_lagged,optimal_lag_ms,optimal_lag_samples
3,AUD,EEG-ch5,high_beta,20.0,30,-0.006260529384710206,0.06979924346430699,-0.029795705319945995,-406.25,-104
3,AUD,EEG-ch6,high_beta,20.0,30,-0.001115010350929224,0.7467461521420792,-0.029480230112903242,-132.8125,-34
3,AUD,EEG-ch7,high_beta,20.0,30,-4.296286135852654e-05,0.9900721513681616,-0.03863299479739999,-218.75,-56
3,AUD,EEG-ch8,high_beta,20.0,30,0.004813016195535171,0.16332714395051232,0.05473281584720588,105.46875,27
3,AUD,EEG-ch9,high_beta,20.0,30,-0.006605501194818614,0.0557319053889334,-0.033653155797634754,-218.75,-56
3,AUD,EEG-ch10,high_beta,20.0,30,0.00844810492322391,0.01441270298082909,0.035055294137698895,78.125,20
3,AUD,EEG-ch11,high_beta,20.0,30,0.004656957065907894,0.17741106787701125,-0.03002191447731276,-89.84375,-23
3,AUD,EEG-ch12,high_beta,20.0,30,-0.0026394033831833395,0.4446090476179338,0.03182603983154995,-242.1875,-62
3,AUD,EEG-ch13,high_beta,20.0,30,-0.027537896668211704,1.497850407421743e-15,0.036657459633120074,-62.5,-16
3,AUD,EEG-ch14,high_beta,20.0,30,-0.0021552854053178572,0.5324824465734594,0.025871129690530924,-242.1875,-62
3,AUD,EEG-ch15,high_beta,20.0,30,-0.0039352328949724185,0.25439526621479924,0.025133420499242266,468.75,120
3,AUD,EEG-ch16,high_beta,20.0,30,-0.003135847116155767,0.3637642291584341,-0.03571362078460223,-222.65625,-57
3,AUD,EEG-ch17,high_beta,20.0,30,-0.01201452594960543,0.0005017713629543514,0.03918482438915949,-27.34375,-7
3,AUD,EEG-ch18,high_beta,20.0,30,-0.013913377096284945,5.581732869708456e-05,-0.04087681825154598,-46.875,-12
3,AUD,EEG-ch19,high_beta,20.0,30,-0.000743819885732821,0.8294341097411663,-0.03606467273846189,-406.25,-104
3,AUD,EEG-ch20,high_beta,20.0,30,-0.001199306488378363,0.7283307166320308,0.03218904409240049,-66.40625,-17
3,AUD,EEG-ch21,high_beta,20.0,30,-0.006701623187450466,0.05226237574547021,0.035073818926433416,-242.1875,-62
3,AUD,EEG-ch22,high_beta,20.0,30,-0.00013848164757877162,0.968007442663881,0.036473093263191016,460.9375,118
3,AUD,EEG-ch23,high_beta,20.0,30,-0.0023045969188288805,0.504475011502007,-0.03204081801862927,-46.875,-12
3,AUD,EEG-ch24,high_beta,20.0,30,0.024716263716620165,8.097608160510194e-13,-0.04098315680568635,292.96875,75
3,AUD,EEG-ch25,high_beta,20.0,30,0.003802673146266599,0.27074622696835515,-0.0273517454874197,-121.09375,-31
3,AUD,EEG-ch26,high_beta,20.0,30,0.0013318520917598112,0.6996927829425642,0.035352144683474376,-242.1875,-62
3,AUD,EEG-ch27,high_beta,20.0,30,3.911440775303222e-05,0.9909614112755426,0.03513389491602323,460.9375,118
3,AUD,EEG-ch28,high_beta,20.0,30,0.0049103302899178945,0.1549817485302309,0.042998114694311564,46.875,12
3,AUD,EEG-ch29,high_beta,20.0,30,0.0026750326573906054,0.43848595048681427,0.03654914295520368,-242.1875,-62
3,AUD,EEG-ch30,high_beta,20.0,30,0.019008720815736856,3.673688384620725e-08,-0.07168810536991735,261.71875,67
3,AUD,EEG-ch31,high_beta,20.0,30,0.01304157909779516,0.00015853626819421957,0.03820117977985162,140.625,36
3,AUD,EEG-ch32,high_beta,20.0,30,0.011433427163003383,0.0009279987523221275,-0.03672431698632831,27.34375,7
3,AUD,EEG-ch1,gamma1,30.0,50,0.012080213739085644,0.00046729431054401074,-0.017879275483314194,472.65625,121
3,AUD,EEG-ch2,gamma1,30.0,50,0.004751739287418565,0.16875325252820073,-0.018037256732903868,-128.90625,-33
3,AUD,EEG-ch3,gamma1,30.0,50,0.005093737336198375,0.14013910447852007,0.015445631302160938,-246.09375,-63
3,AUD,EEG-ch4,gamma1,30.0,50,0.011791335986646587,0.0006374427974146095,-0.017940282984165695,128.90625,33
3,AUD,EEG-ch5,gamma1,30.0,50,0.009755122412201082,0.004722526031890973,-0.018363942628060077,238.28125,61
3,AUD,EEG-ch6,gamma1,30.0,50,0.010102746772551357,0.003432816276363608,-0.02219054827247819,128.90625,33
3,AUD,EEG-ch7,gamma1,30.0,50,0.010188659420353957,0.003168012648786293,-0.020020945600044193,128.90625,33
3,AUD,EEG-ch8,gamma1,30.0,50,0.014936312159736558,1.517441052788714e-05,-0.03852404964161118,-339.84375,-87
3,AUD,EEG-ch9,gamma1,30.0,50,0.00941660154413782,0.006385008886548308,0.020845073429536967,226.5625,58
3,AUD,EEG-ch10,gamma1,30.0,50,0.011887704014501128,0.0005751408240911897,0.019797956664032036,117.1875,30
3,AUD,EEG-ch11,gamma1,30.0,50,0.008883832915407883,0.010081730921318519,0.016305168004225382,488.28125,125
3,AUD,EEG-ch12,gamma1,30.0,50,0.008023149676166016,0.02014016677119157,0.01681880169330213,-140.625,-36
3,AUD,EEG-ch13,gamma1,30.0,50,0.022369300984999282,9.204205468507085e-11,0.030157150905782155,-3.90625,-1
3,AUD,EEG-ch14,gamma1,30.0,50,0.00914560660746529,0.008077006692186129,0.016564202693954793,-347.65625,-89
3,AUD,EEG-ch15,gamma1,30.0,50,-0.01612903974167249,2.9879672588339794e-06,0.03612428115579634,-250.0,-64
3,AUD,EEG-ch16,gamma1,30.0,50,-0.0015939928819830329,0.644327065852737,0.03683659773565935,394.53125,101
3,AUD,EEG-ch17,gamma1,30.0,50,0.0033938367815036265,0.325638876707838,-0.021027319699809695,-453.125,-116
3,AUD,EEG-ch18,gamma1,30.0,50,0.009520684709964752,0.005825019291008953,0.019687076640033732,-27.34375,-7
3,AUD,EEG-ch19,gamma1,30.0,50,0.009355656247335486,0.006734960962326442,-0.020959761513249624,97.65625,25
3,AUD,EEG-ch20,gamma1,30.0,50,0.017958929465658482,1.974323186559847e-07,0.024426275676757363,226.5625,58
3,AUD,EEG-ch21,gamma1,30.0,50,0.013509684255101352,9.119647933340707e-05,0.019888273825720997,441.40625,113
3,AUD,EEG-ch22,gamma1,30.0,50,0.01310458359528234,0.0001473152054854033,0.026229610000196236,414.0625,106
3,AUD,EEG-ch23,gamma1,30.0,50,0.002935422546496723,0.3952317977389869,0.017544575194896987,-164.0625,-42
3,AUD,EEG-ch24,gamma1,30.0,50,0.011355901984128391,0.0010053088186384523,-0.03874981093692453,-339.84375,-87
3,AUD,EEG-ch25,gamma1,30.0,50,-0.0011344284498527246,0.7424907721242132,-0.02406166465566446,-457.03125,-117
3,AUD,EEG-ch26,gamma1,30.0,50,0.009311760506960054,0.006997593488465206,0.02147922294495023,-27.34375,-7
3,AUD,EEG-ch27,gamma1,30.0,50,0.008190054264880103,0.01768882926245199,0.02057342478115048,-27.34375,-7
3,AUD,EEG-ch28,gamma1,30.0,50,0.0017011842425387834,0.6222228159930839,-0.021212998889617446,-152.34375,-39
3,AUD,EEG-ch29,gamma1,30.0,50,0.01240516976772572,0.000326941409378496,-0.024127873153502306,-128.90625,-33
3,AUD,EEG-ch30,gamma1,30.0,50,0.016365364998581367,2.1360853086394695e-06,0.03801897121541947,-351.5625,-90
3,AUD,EEG-ch31,gamma1,30.0,50,-0.004028324293020983,0.2433314522732412,-0.03331947689539385,-74.21875,-19
3,AUD,EEG-ch32,gamma1,30.0,50,0.006225711627450552,0.07136828064782723,0.02290466974268616,-140.625,-36
3,MULTI,EEG-ch1,delta,0.5,4,0.001675358469880938,0.628325740954976,-0.0368232789764678,-343.75,-88
3,MULTI,EEG-ch2,delta,0.5,4,-0.01965930858257453,1.3392229401495116e-08,0.05446230943988415,-160.15625,-41
3,MULTI,EEG-ch3,delta,0.5,4,-0.01265872402626028,0.0002543835325498526,0.05249957114137898,-156.25,-40
3,MULTI,EEG-ch4,delta,0.5,4,-0.01289404170800625,0.00019469068500366395,0.04902354006072948,-156.25,-40
3,MULTI,EEG-ch5,delta,0.5,4,-0.03206815788843327,1.891755939981368e-20,0.056678854918066665,-167.96875,-43
3,MULTI,EEG-ch6,delta,0.5,4,-0.0384129801220403,1.2091113600509758e-28,-0.041401692713998614,42.96875,11
3,MULTI,EEG-ch7,delta,0.5,4,-0.016245245713645287,2.675575525926801e-06,0.03591637895354624,-425.78125,-109
3,MULTI,EEG-ch8,delta,0.5,4,-0.04992138710858395,3.186255922093758e-47,0.07160881414862327,-414.0625,-106
3,MULTI,EEG-ch9,delta,0.5,4,-0.03560565431066853,7.713210971584025e-25,0.08308787456369682,-421.875,-108
3,MULTI,EEG-ch10,delta,0.5,4,-0.034806383643615095,8.288412289279484e-24,-0.051858622621714374,89.84375,23
3,MULTI,EEG-ch11,delta,0.5,4,-0.004280445624169762,0.2161562380913546,-0.03888045221491617,367.1875,94
3,MULTI,EEG-ch12,delta,0.5,4,0.013404632451252566,0.00010734552702345649,0.05478340577072999,-425.78125,-109
3,MULTI,EEG-ch13,delta,0.5,4,0.015922850678462736,4.2026538186190265e-06,0.06627436496295763,-136.71875,-35
3,MULTI,EEG-ch14,delta,0.5,4,-0.016953848341868222,9.629581675184169e-07,-0.06784303120644579,332.03125,85
3,MULTI,EEG-ch15,delta,0.5,4,-0.029277336855825377,2.6437329399307875e-17,0.045575939645222815,-429.6875,-110
3,MULTI,EEG-ch16,delta,0.5,4,0.012826795462269277,0.0002102468918959366,-0.055813274735075157,347.65625,89
3,MULTI,EEG-ch17,delta,0.5,4,0.007703524147537697,0.02601965406344936,0.06837212202270698,-445.3125,-114
3,MULTI,EEG-ch18,delta,0.5,4,-0.010821529848222121,0.0017665691818238417,-0.06748853932632712,332.03125,85
3,MULTI,EEG-ch19,delta,0.5,4,0.0036269257642467263,0.2946473440871341,-0.04594010361286968,339.84375,87
3,MULTI,EEG-ch20,delta,0.5,4,-0.007131939651419012,0.039326351972342986,0.035339041639400035,-148.4375,-38
3,MULTI,EEG-ch21,delta,0.5,4,0.03545029168966512,1.22882862675311e-24,0.046022146665696664,-70.3125,-18
3,MULTI,EEG-ch22,delta,0.5,4,0.013687152021257224,7.653385338571476e-05,0.09085690542111571,-449.21875,-115
3,MULTI,EEG-ch23,delta,0.5,4,0.001484329365539194,0.6680047674567875,-0.07432814742431404,363.28125,93
3,MULTI,EEG-ch24,delta,0.5,4,0.06142160022808213,1.33926965657403e-70,-0.06502492187093765,335.9375,86
3,MULTI,EEG-ch25,delta,0.5,4,0.06270143815503004,1.6859317190896418e-73,0.11125913581016608,-97.65625,-25
3,MULTI,EEG-ch26,delta,0.5,4,0.022940738575213383,3.3692676930039904e-11,-0.06176010768130158,433.59375,111
3,MULTI,EEG-ch27,delta,0.5,4,0.020367655798564057,3.963304106929435e-09,-0.06427208066264628,375.0,96
3,MULTI,EEG-ch28,delta,0.5,4,0.020207674434734653,5.2364704048257485e-09,-0.06539740660783624,382.8125,98
3,MULTI,EEG-ch29,delta,0.5,4,0.019123961535015617,3.2713893106036475e-08,-0.05292737906672558,425.78125,109
3,MULTI,EEG-ch30,delta,0.5,4,0.027372761941897937,2.5600515198186866e-15,-0.042071798585397294,-164.0625,-42
3,MULTI,EEG-ch31,delta,0.5,4,0.03714652496816134,6.825334891186922e-27,-0.07051715012391882,371.09375,95
3,MULTI,EEG-ch32,delta,0.5,4,0.015104323672182892,1.273852266209091e-05,-0.0642014664816558,406.25,104
3,MULTI,EEG-ch1,theta,4.0,8,0.02831107780612897,2.7928851292589996e-16,0.04327525215275986,-375.0,-96
3,MULTI,EEG-ch2,theta,4.0,8,0.030497938155873816,1.2050047712003186e-18,0.03849596259837767,-378.90625,-97
3,MULTI,EEG-ch3,theta,4.0,8,0.02573189916495279,1.0354215452787127e-13,0.03527249802411968,410.15625,105
3,MULTI,EEG-ch4,theta,4.0,8,0.01231940022270788,0.0003712094665972278,0.03790623463168024,-390.625,-100
3,MULTI,EEG-ch5,theta,4.0,8,0.006283431700176374,0.06943538566076607,-0.029083333788991732,-496.09375,-127
3,MULTI,EEG-ch6,theta,4.0,8,0.02362678064238476,8.624831759258847e-12,-0.04516019244888898,66.40625,17
3,MULTI,EEG-ch7,theta,4.0,8,0.009487775738929753,0.006116022605256999,0.045525457076993646,-386.71875,-99
3,MULTI,EEG-ch8,theta,4.0,8,0.012029192120170505,0.0005091690120191075,0.04339758142891464,-402.34375,-103
3,MULTI,EEG-ch9,theta,4.0,8,0.009096478265595467,0.008578125303660146,0.04078493955659476,-398.4375,-102
3,MULTI,EEG-ch10,theta,4.0,8,0.016769318704035807,1.261464691200235e-06,-0.04558360271154094,-312.5,-80
3,MULTI,EEG-ch11,theta,4.0,8,0.011834179761587764,0.00062728908093064,0.03426955833528821,136.71875,35
3,MULTI,EEG-ch12,theta,4.0,8,-0.002683895500701485,0.4380464683987258,0.03853113094788923,-394.53125,-101
3,MULTI,EEG-ch13,theta,4.0,8,0.0011549090389118527,0.7386030225431093,-0.08521073017306456,-464.84375,-119
3,MULTI,EEG-ch14,theta,4.0,8,0.013527078341923786,9.277729776949466e-05,-0.04225075293151184,50.78125,13
3,MULTI,EEG-ch15,theta,4.0,8,0.022657012700449865,5.853055956190754e-11,0.03980437072256368,144.53125,37
3,MULTI,EEG-ch16,theta,4.0,8,0.0034520532527474402,0.31854504546166634,0.04485524374988522,-222.65625,-57
3,MULTI,EEG-ch17,theta,4.0,8,-0.016770254306717858,1.2597475959785047e-06,-0.03828121662804808,-300.78125,-77
3,MULTI,EEG-ch18,theta,4.0,8,-0.008848770272080256,0.01056256458137435,0.042193740150931004,-50.78125,-13
3,MULTI,EEG-ch19,theta,4.0,8,0.007980617334574527,0.021111395239488368,0.045441278854856236,-222.65625,-57
3,MULTI,EEG-ch20,theta,4.0,8,0.01340342145112684,0.0001074998426812905,-0.02762627407215852,-292.96875,-75
3,MULTI,EEG-ch21,theta,4.0,8,-0.012165956203001363,0.0004390800360118918,0.04153600373390431,-226.5625,-58
3,MULTI,EEG-ch22,theta,4.0,8,-0.025001622002419323,5.003939415606741e-13,-0.043698943396043875,-140.625,-36
3,MULTI,EEG-ch23,theta,4.0,8,-0.011088059337082715,0.0013556820877574551,0.048322434387090704,-222.65625,-57
3,MULTI,EEG-ch24,theta,4.0,8,0.001514704390056009,0.661629404206131,-0.06348566929641675,445.3125,114
3,MULTI,EEG-ch25,theta,4.0,8,0.020483606281088657,3.2344978037969344e-09,0.049679541475791476,-382.8125,-98
3,MULTI,EEG-ch26,theta,4.0,8,-0.013730305634189302,7.263867156264317e-05,-0.036419618974681385,-136.71875,-35
3,MULTI,EEG-ch27,theta,4.0,8,-0.012975073178606219,0.00017738237223933855,0.04163757156144389,-226.5625,-58
3,MULTI,EEG-ch28,theta,4.0,8,-0.008510157095027124,0.013932408824855153,-0.0327685051763974,-312.5,-80
3,MULTI,EEG-ch29,theta,4.0,8,-0.010153744131836173,0.0033469246547877703,-0.026227044396623527,31.25,8
3,MULTI,EEG-ch30,theta,4.0,8,0.001680395429261576,0.6272932559125648,-0.08397384485151958,433.59375,111
3,MULTI,EEG-ch31,theta,4.0,8,-0.013406004749450964,0.00010717091006447362,-0.05932332895900925,39.0625,10
3,MULTI,EEG-ch32,theta,4.0,8,-0.020697816528521457,2.215735391345093e-09,0.030277673423505083,-406.25,-104
3,MULTI,EEG-ch1,alpha,8.0,13,-0.024323392542100884,2.0782158100948015e-12,-0.04019890395809897,89.84375,23
3,MULTI,EEG-ch2,alpha,8.0,13,-0.0280371607080285,5.372813440844544e-16,0.04336270239507071,-480.46875,-123
3,MULTI,EEG-ch3,alpha,8.0,13,-0.025155417995356078,3.6041616391540387e-13,0.04176391180392137,-484.375,-124
3,MULTI,EEG-ch4,alpha,8.0,13,-0.0013569612923173486,0.6949949028129082,-0.027420040051314574,-414.0625,-106
3,MULTI,EEG-ch5,alpha,8.0,13,-0.009970022345157765,0.003966076137892544,-0.028108616245717602,-414.0625,-106
3,MULTI,EEG-ch6,alpha,8.0,13,-0.0004410625967161022,0.8985903433488017,0.040431800706050736,144.53125,37
3,MULTI,EEG-ch7,alpha,8.0,13,0.00851686818157339,0.01385733078199214,0.0377543440548676,-363.28125,-93
3,MULTI,EEG-ch8,alpha,8.0,13,0.0059364118375031145,0.08628944947783128,0.024830464610755262,-468.75,-120
3,MULTI,EEG-ch9,alpha,8.0,13,0.005253215956803484,0.12904100297345084,0.03340286101915409,460.9375,118
3,MULTI,EEG-ch10,alpha,8.0,13,-0.003530260151604356,0.30770482313723335,0.030608375862589122,464.84375,119
3,MULTI,EEG-ch11,alpha,8.0,13,0.014331604088593504,3.4543280084279965e-05,0.038970906565534695,-363.28125,-93
3,MULTI,EEG-ch12,alpha,8.0,13,0.006127514182662367,0.07663994909968756,0.037218660640426116,-367.1875,-94
3,MULTI,EEG-ch13,alpha,8.0,13,0.005699180397036075,0.09960820450016497,-0.037045602147402594,-156.25,-40
3,MULTI,EEG-ch14,alpha,8.0,13,0.0018719992243468437,0.588574456789758,0.03838141460840961,464.84375,119
3,MULTI,EEG-ch15,alpha,8.0,13,0.0165750530321734,1.671247298797674e-06,0.027370910063358136,-367.1875,-94
3,MULTI,EEG-ch16,alpha,8.0,13,0.021042722618385502,1.1955696916925345e-09,-0.030525590350794257,-316.40625,-81
3,MULTI,EEG-ch17,alpha,8.0,13,0.004538213326312046,0.18975804882710548,-0.034057480010439165,-421.875,-108
3,MULTI,EEG-ch18,alpha,8.0,13,0.008931431679927757,0.00985908077026419,-0.02332780013357608,-62.5,-16
3,MULTI,EEG-ch19,alpha,8.0,13,0.014231694228487489,3.916221172355611e-05,-0.025066658182368126,-148.4375,-38
3,MULTI,EEG-ch20,alpha,8.0,13,0.026759713425648066,1.0468109225084074e-14,-0.029847763931069138,-46.875,-12
3,MULTI,EEG-ch21,alpha,8.0,13,0.019415678698155733,2.0166345116655522e-08,0.023631379801250702,-367.1875,-94
3,MULTI,EEG-ch22,alpha,8.0,13,0.008447514843992754,0.01465069882753304,0.03226809837970063,250.0,64
