subject_id,condition,envelope,xcorr_peak_r,coh_band_avg,plv,wpli,mi
6,VIZ,env_theta,0.11128772572996128,0.10028402975766734,0.1914977284228214,0.20564047386090092,0.07520669030044758
6,VIZ,env_alpha,0.10798267373145415,0.09993601042686766,0.11476329645663094,0.14182118708005254,0.04179099094609473
6,VIZ,env_beta_low,0.11907374604000015,0.10514463489421697,0.1391671336143752,0.20468970811802828,0.045703120903156425
6,VIZ,env_beta_high,0.11013755170613383,0.10576510304739971,0.13123527232020737,0.18137928325927255,0.030811051453897065
6,VIZ,env_gamma1,0.10384297231526317,0.09818962595530203,0.14007467230051318,0.21258649920108594,0.022752635143406863
6,AUD,env_broad,0.09806641745777771,0.0701139639811806,0.5012579638814386,0.24097051694627283,0.05125003700081443
6,AUD,env_swell_0p2,0.0633963933135616,0.09022937268775454,0.384360671094694,0.35738928858972235,0.8299813229278401
6,AUD,env_swell_0p1,0.039724447738561736,0.10748593374828488,0.4237690255290036,0.3496859923852284,0.7650123036402094
6,AUD,env_hrv_lf,0.13914966313633806,0.10785101988095658,0.18482563332645077,0.22414625515556438,0.5841984125680373
6,AUD,env_hrv_hf,0.09108861781306225,0.09567662863291856,0.31753909460800156,0.009060582902897648,0.40746978525388844
6,AUD,env_splash_1_5,0.07968551604448433,0.1075560893513378,0.4487414892206479,0.3207179241754077,0.1085320010591655
6,AUD,env_delta,0.07565898578262312,0.10662801914710071,0.3544995165732092,0.44474067064767936,0.15396379926406212
6,AUD,env_theta,0.08430311566181536,0.11429394930751911,0.18824423181935243,0.32402482271750527,0.05417832944764189
6,AUD,env_alpha,0.08582480872366426,0.09384306090626716,0.8436300842762187,0.05610864932438463,0.030564941382276167
6,AUD,env_beta_low,0.06996293420137646,0.1060006622760387,0.4967758254750703,0.22822814292342014,0.027999232791289685
6,AUD,env_beta_high,0.06786316849593978,0.08638471931945686,0.33176891122437036,0.19067034612393627,0.020238768222241355
6,AUD,env_gamma1,0.06850384546416782,0.08824464206911677,0.3219978199985492,0.2889462972848887,0.01357025504010867
